"ID","Name","Description","Sort ID","Type","Item Group","Text Type","Icon Type","Icon","Equip Icon","Icon Colour","Add Icon Type","Rarity","Max Count","Palico Max","Enable On Raptor","Sell Price","Buy Price","Fixed","Shikyu","Eatable","Window","Infinite","Heal Raw","Heal","Battle Raw","Battle","Special Raw","Special","For money Raw","For Money","Out Box Raw","Out Box","Non Level Shell Raw","Non Level Shell","Column 30","Column 31","Get Rank 1 Raw","Get Rank 2 Raw","Get Rank 1","Get Rank 2"
248,"Fine Antimite","An Oilwell Basin rarity too pure
to be worked by any but the
Flameborn artisans.",4054,"POINT","INVALID","TYPE_08","ITEM_0037",CellImage,"INVALID","I_PURPLE","CLEAR_ITEM",5,99,99,false,200,5,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
249,"Antimite Mass","A hulking antimite formation that
produces strange reactions not yet
understood by science.",4055,"POINT","INVALID","TYPE_08","ITEM_0037",CellImage,"INVALID","I_DPURPLE","CLEAR_ITEM",6,99,99,false,500,10,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
250,"Hirabami Molting","Skin shed from a Hirabami.
Treasured by the people of the
Iceshard Cliffs as a curative.",4056,"POINT","INVALID","TYPE_08","ITEM_0040",CellImage,"INVALID","I_PURPLE","CLEAR_ITEM",5,99,99,false,500,10,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
251,"Wyvernscale Vase","An ancient ornamental vase found
in the Iceshard Cliffs. The techniques
used to craft it are lost to time.",4057,"POINT","INVALID","TYPE_08","ITEM_0001",CellImage,"INVALID","I_YELLOW","CLEAR_ITEM",4,99,99,false,100,3,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
252,"Dragonscale Vase","Each individual scale ornamenting
this vase from the Iceshard Cliffs
sparkles with a fiery brilliance.",4058,"POINT","INVALID","TYPE_08","ITEM_0001",CellImage,"INVALID","I_YELLOW","CLEAR_ITEM",5,99,99,false,200,5,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
253,"Large Goldenscale Vase","An exquisite, inscribed vase from
the Iceshard Cliffs. A treasure
worthy of kings, lost to the world.",4059,"POINT","INVALID","TYPE_08","ITEM_0001",CellImage,"INVALID","I_LEMON","CLEAR_ITEM",6,99,99,false,500,10,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
254,"Wyveria Lantern","Fruit encased in a mesh shell, found
in the Ruins of Wyveria. A precious
source of sustenance to the natives.",4060,"POINT","INVALID","TYPE_08","ITEM_0036",CellImage,"INVALID","I_PINK","CLEAR_ITEM",4,99,99,false,100,3,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
255,"Mature Wyveria Lantern","A rarity in the Ruins of Wyveria.
The ripening process imbues the
fruit with medicinal properties.",4061,"POINT","INVALID","TYPE_08","ITEM_0036",CellImage,"INVALID","I_PINK","CLEAR_ITEM",5,99,99,false,200,5,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
256,"Origin Wylk Gem","A precious find from the Ruins of
Wyveria. More transparent than other
Wylkdrops and has considerable heft.",4062,"POINT","INVALID","TYPE_08","ITEM_0019",CellImage,"INVALID","I_WHITE","CLEAR_ITEM",5,99,99,false,500,10,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
257,"Milky Cocoon Web","A curious fiber found in the Ruins
of Wyveria. A resource treasured
by the Keepers.",4063,"POINT","INVALID","TYPE_08","ITEM_0035",CellImage,"INVALID","I_WHITE","CLEAR_ITEM",5,99,99,false,500,10,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
258,"Wylk Pebble","Small stones found across the East.
A rich source of energy, they are
often burned for fuel.",4064,"POINT","INVALID","TYPE_08","ITEM_0037",CellImage,"INVALID","I_WHITE","CLEAR_ITEM",4,99,99,false,100,3,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
259,"Wylk Gem","A beautiful, faintly luminescent
stone occasionally found inside
Wylkdrops harvested in the East.",4065,"POINT","INVALID","TYPE_08","ITEM_0037",CellImage,"INVALID","I_WHITE","CLEAR_ITEM",5,99,99,false,200,5,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
260,"Time-honed Wylk Gem","The size of this rare find from
the East is the result of an eons-
long natural formation process.",4066,"POINT","INVALID","TYPE_08","ITEM_0037",CellImage,"INVALID","I_SKY","CLEAR_ITEM",6,99,99,false,500,10,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
261,"Ancient Fossil","The blackened, stony remains of old
bones unearthed in the East. When
polished, it gains a velvety sheen.",4067,"POINT","INVALID","TYPE_08","ITEM_0041",CellImage,"INVALID","I_GRAY","CLEAR_ITEM",5,99,99,false,500,10,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
262,"Drifting Sea Pot","A species of translucent sea squirts
found in the East. When salt-dried,
it becomes a fine preserved food.",4068,"POINT","INVALID","TYPE_08","ITEM_0045",CellImage,"INVALID","I_EMERALD","CLEAR_ITEM",4,99,99,false,100,3,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
263,"Royal Sea Pot","A rare, meatier species of sea
squirt found in the East. Keeps
its rich flavor, even when preserved.",4069,"POINT","INVALID","TYPE_08","ITEM_0045",CellImage,"INVALID","I_EMERALD","CLEAR_ITEM",5,99,99,false,200,5,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
264,"Gobletweed","Algae that grows in the East.
It resembles a ceremonial cup—
Cheers for finding such a beauty!",4070,"POINT","INVALID","TYPE_08","ITEM_0008",CellImage,"INVALID","I_SGREEN","CLEAR_ITEM",4,99,99,false,100,3,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
265,"Chaliceweed","Care must be taken not to disturb
the delicate form of this rare and
stunning algae when harvesting it.",4071,"POINT","INVALID","TYPE_08","ITEM_0008",CellImage,"INVALID","I_SGREEN","CLEAR_ITEM",5,99,99,false,200,5,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
266,"Nightflower Pollen","Pollen from a flower that
blooms under a full moon. It
exudes an ethereal pale glow.",4072,"POINT","INVALID","TYPE_08","ITEM_0010",CellImage,"INVALID","I_BPURPLE","CLEAR_ITEM",6,99,99,false,800,10,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"00","00000002","00000003","00000003","SUPER_RARE","SUPER_RARE"
267,"Fossilized Opal","A mass of organic material
fossilized into opal over time.
It has a deep crimson shine.",4073,"POINT","INVALID","TYPE_08","ITEM_0041",CellImage,"INVALID","I_ORANGE","CLEAR_ITEM",4,99,99,false,100,3,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
268,"Fossilized Fire Opal","This gorgeous fossil is marked by
an exceptionally clear and fiery
opal. A truly radiant rarity.",4074,"POINT","INVALID","TYPE_08","ITEM_0041",CellImage,"INVALID","I_ORANGE","CLEAR_ITEM",5,99,99,false,200,5,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
269,"Genesis Opal","The opal inclusion in this fossil
burns with the fire of creation
that first shaped this world.",4075,"POINT","INVALID","TYPE_08","ITEM_0041",CellImage,"INVALID","I_VERMILION","CLEAR_ITEM",6,99,99,false,500,10,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
270,"Wyvernsprout","A parasitic fungus that grows on
the bodies of dead monsters. Prized
as a symbol of reincarnation.",4076,"POINT","INVALID","TYPE_08","ITEM_0086",CellImage,"INVALID","I_BROWN","CLEAR_ITEM",6,99,99,false,800,10,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"00","00000002","00000003","00000003","SUPER_RARE","SUPER_RARE"
271,"Whetfish Fin","A fish fin that greatly restores
sharpness and requires fewer
strokes than a whetstone.",91,"EXPENDABLE","INVALID","TYPE_00","ITEM_0042",CellImage,"INVALID","I_YELLOW","INVALID",2,10,10,true,45,135,false,false,false,true,false,"01",true,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
272,"Sushifish Scale","A scale from a Sushifish.
Slightly restores health
and treats bleeding.",93,"EXPENDABLE","INVALID","TYPE_00","ITEM_0042",CellImage,"INVALID","I_ORANGE","INVALID",2,10,10,true,45,90,false,false,true,true,false,"01",true,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
273,"Lala Barina Shell","The outer shell of a Lala
Barina. Has a dark luster and
is wonderfully lightweight.",1100,"MATERIAL","INVALID","TYPE_05","ITEM_0045",CellImage,"INVALID","I_GRAY","INVALID",4,99,99,false,375,3750,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
274,"Lala Barina Claw","A claw from a Lala Barina. Vivid
scarlet decorates its keen edge.",1101,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_ROSE","INVALID",4,99,99,false,500,5000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
275,"Lala Barina Stinger","The stinger from a Lala Barina.
Sharp as a sword, one thrust
is all it takes to subdue prey.",1102,"MATERIAL","INVALID","TYPE_05","ITEM_0040",CellImage,"INVALID","I_GRAY","INVALID",4,99,99,false,550,5500,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
276,"Lala Barina Certificate","A Guild certificate awarded to
those who have hunted a Lala
Barina. Used to make equipment.",1104,"MATERIAL","INVALID","TYPE_05","ITEM_0029",CellImage,"INVALID","I_ROSE","INVALID",4,99,99,false,250,2500,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
277,"Lala Barina Floret","Hair from a Lala Barina. So
white and pristine that it could
pass for a high quality pelt.",1099,"MATERIAL","INVALID","TYPE_05","ITEM_0043",CellImage,"INVALID","I_WHITE","INVALID",4,99,99,false,250,2500,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
278,"Screamer Pod","Used as ammo for your Slinger. Emits
a harsh, high-frequency sound that
can disrupt sensitive monsters.",5008,"EXPENDABLE","INVALID","TYPE_01","ITEM_0061",CellImage,"INVALID","I_GRAY","INVALID",2,6,6,true,1,1,false,false,false,true,false,"00",false,"01",true,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
280,"<COLOR FF0000>#Rejected#</COLOR> Item_IT_280","<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_280",5002,"TOOL","INVALID","INVALID","INVALID","","INVALID","I_ORANGE","INVALID",4,1,1,false,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
281,"Krano Copper","Copper pyrite from a Kranodath's
shell. Its luster makes it a prime
material for decorations.",4004,"MATERIAL","INVALID","TYPE_10","ITEM_0037",CellImage,"INVALID","I_YELLOW","INVALID",4,99,99,false,500,5000,false,false,false,false,false,"00",false,"00",false,"00",false,"01",true,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
282,"Krano Pyrite","High-quality copper pyrite from
a Kranodath's shell. Its brilliant
sheen is stunning to behold.",4005,"MATERIAL","INVALID","TYPE_10","ITEM_0037",CellImage,"INVALID","I_YELLOW","INVALID",6,99,99,false,1500,15000,false,false,false,false,false,"00",false,"00",false,"00",false,"01",true,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
283,"<COLOR FF0000>#Rejected#</COLOR> Item_IT_283","<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_283",5003,"TOOL","INVALID","INVALID","INVALID","","INVALID","I_WHITE","INVALID",4,1,1,false,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
284,"<COLOR FF0000>#Rejected#</COLOR> Item_IT_284","<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_284",5004,"TOOL","INVALID","INVALID","INVALID","","INVALID","I_GRAY","INVALID",4,1,1,false,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
285,"Thunder Pod","Slinger ammo imbued with thunder
element.",733,"EXPENDABLE","INVALID","TYPE_01","ITEM_0061",CellImage,"INVALID","I_YELLOW","INVALID",1,5,5,true,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
286,"Frost Pod","Slinger ammo imbued with ice
element.",734,"EXPENDABLE","INVALID","TYPE_01","ITEM_0061",CellImage,"INVALID","I_WHITE","INVALID",1,5,5,true,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
287,"Dragon Pod","Slinger ammo imbued with dragon
element.",735,"EXPENDABLE","INVALID","TYPE_01","ITEM_0061",CellImage,"INVALID","I_ROSE","INVALID",1,5,5,true,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
288,"Fresh Honey","Special honey gathered from
Y'sai's spot. Can be delivered to
Provisions, who's running low.",5009,"EXPENDABLE","INVALID","TYPE_07","ITEM_0007",CellImage,"INVALID","I_ORANGE","INVALID",4,3,3,false,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
289,"Frostburst","Slinger ammo imbued with the ice
element. Use it to stagger a
monster when you're in a pinch.",727,"EXPENDABLE","INVALID","TYPE_01","ITEM_0061",CellImage,"INVALID","I_WHITE","INVALID",1,5,5,true,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
290,"Dragonstrike Nut","A nut that explodes on
impact. Used to make
Wyvern Ammo.",84,"EXPENDABLE","INVALID","TYPE_04","ITEM_0031",CellImage,"INVALID","I_BROWN","INVALID",2,5,5,false,12,60,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
291,"Bomberry","A berry that ruptures on impact.
Used to make cluster bombs.",86,"EXPENDABLE","INVALID","TYPE_04","ITEM_0031",CellImage,"INVALID","I_ROSE","INVALID",2,10,10,false,12,60,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
292,"Chatacabra Certificate","A Guild certificate awarded to those
who have hunted a Chatacabra.
Used to make equipment.",1082,"MATERIAL","INVALID","TYPE_05","ITEM_0029",CellImage,"INVALID","I_GREEN","INVALID",4,99,99,false,200,2000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
293,"Chatacabra Scale+","A high-quality Chatacabra scale.
Its enhanced durability makes
it impervious to most blows.",1083,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_GREEN","INVALID",6,99,99,false,850,8500,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
294,"Chatacabra Jaw+","Fine plating from a Chatacabra's
hulking jaw. Its density and heft
are quite impressive.",1085,"MATERIAL","INVALID","TYPE_05","ITEM_0048",CellImage,"INVALID","I_GREEN","INVALID",6,99,99,false,1530,15300,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
295,"Chatacabra Hide+","A high-quality Chatacabra hide.
Tempered by its harsh environment.
Makes a fine crafting material.",1084,"MATERIAL","INVALID","TYPE_05","ITEM_0043",CellImage,"INVALID","I_GREEN","INVALID",6,99,99,false,1275,12750,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
