"Sort ID","ID","Series","Name","Model ID","Price","Type Sort ID","Type","Rarity","Attack","True Attack","Affinity","Defense Bonus","Element","Element Attack","Sharpness Bar","Sharpness Bar (Handicraft)","Slot 1","Slot 2","Slot 3","Hunting Horn Type","Notes","Melodies","Echo Wave","Echo Bubble","Shelling Type","Shell Level","Switch Axe Phial Type","Switch Axe Phial Value","Charge Blade Phial Type","Kinsect Lv","Skill 1","Skill 1 Level","Skill 2","Skill 2 Level"
32,"SlashAxe_026","Uth Duna Tree","Uth Olacha II",6,4000,9,"Switch Axe",5,665,190,-0.15,0,"Water",190,"","",2,1,0,"","","","","","","","Element Phial",0,"","","Power Prolonger",2,"",""
33,"SlashAxe_027","Uth Duna Tree","Uth Olacha III",6,14000,9,"Switch Axe",7,770,220,-0.15,0,"Water",220,"","",3,2,0,"","","","","","","","Element Phial",0,"","","Power Prolonger",3,"",""
34,"SlashAxe_028","Uth Duna Tree","Olacha-of-the-Waves",6,20000,9,"Switch Axe",8,840,240,-0.15,0,"Water",250,"","",3,2,1,"","","","","","","","Element Phial",0,"","","Power Prolonger",3,"",""
35,"SlashAxe_022","Doshaguma Tree","Dosha Fleshhacker I",4,800,9,"Switch Axe",2,490,140,-0.05,20,"-",0,"","",0,0,0,"","","","","","","","Power Phial",0,"","","Power Prolonger",1,"",""
36,"SlashAxe_023","Doshaguma Tree","Dosha Fleshhacker II",4,2600,9,"Switch Axe",4,630,180,-0.05,20,"-",0,"","",1,0,0,"","","","","","","","Power Phial",0,"","","Power Prolonger",2,"",""
37,"SlashAxe_024","Doshaguma Tree","Dosha Fleshhacker III",4,10000,9,"Switch Axe",6,735,210,-0.05,20,"-",0,"","",2,1,0,"","","","","","","","Power Phial",0,"","","Power Prolonger",3,"",""
38,"SlashAxe_069","Doshaguma Tree","Fleshhacker Yaogahaac",5,20000,9,"Switch Axe",8,805,230,-0.05,20,"-",0,"","",3,2,1,"","","","","","","","Power Phial",0,"","","Power Prolonger",3,"",""
39,"SlashAxe_045","G. Arkveld Tree","G. Veldian Securis I",17,2600,9,"Switch Axe",4,595,170,-0.1,0,"Dragon",120,"","",1,1,0,"","","","","","","","Power Phial",0,"","","Focus",2,"",""
40,"SlashAxe_046","G. Arkveld Tree","G. Veldian Securis II",17,10000,9,"Switch Axe",6,735,210,-0.1,0,"Dragon",150,"","",2,2,0,"","","","","","","","Power Phial",0,"","","Focus",2,"",""
41,"SlashAxe_047","G. Arkveld Tree","G. Indomitable Perceval",17,20000,9,"Switch Axe",8,805,230,-0.1,0,"Dragon",180,"","",3,3,1,"","","","","","","","Power Phial",0,"","","Focus",2,"",""
42,"SlashAxe_064","Arkveld Tree","Veldian Securis I",22,14000,9,"Switch Axe",7,700,200,0,0,"Dragon",220,"","",3,2,0,"","","","","","","","Element Phial",0,"","","Focus",3,"",""
43,"SlashAxe_070","Arkveld Tree","Indomitable Perceval",22,20000,9,"Switch Axe",8,770,220,0,0,"Dragon",250,"","",3,2,1,"","","","","","","","Element Phial",0,"","","Focus",3,"",""
44,"SlashAxe_036","G. Doshaguma Tree","Dosha Gorehacker I",100001,2600,9,"Switch Axe",4,630,180,-0.15,0,"-",0,"","",1,0,0,"","","","","","","","Dragon Phial",320,"","","Focus",2,"",""
45,"SlashAxe_037","G. Doshaguma Tree","Dosha Gorehacker II",100001,10000,9,"Switch Axe",6,770,220,-0.15,0,"-",0,"","",2,2,0,"","","","","","","","Dragon Phial",360,"","","Focus",2,"",""
46,"SlashAxe_038","G. Doshaguma Tree","Gorehacker Urgahaac",100001,20000,9,"Switch Axe",8,875,250,-0.15,0,"-",0,"","",3,3,1,"","","","","","","","Dragon Phial",400,"","","Focus",2,"",""
47,"SlashAxe_014","Lala Barina Tree","Barina Hache I",1,500,9,"Switch Axe",1,350,100,0.1,0,"Paralysis",100,"","",0,0,0,"","","","","","","","Power Phial",0,"","","Critical Draw",1,"",""
48,"SlashAxe_015","Lala Barina Tree","Barina Hache II",1,1500,9,"Switch Axe",3,420,120,0.1,0,"Paralysis",120,"","",0,0,0,"","","","","","","","Power Phial",0,"","","Critical Draw",1,"Critical Status",1
49,"SlashAxe_016","Lala Barina Tree","Barina Hache III",1,4000,9,"Switch Axe",5,525,150,0.15,0,"Paralysis",150,"","",2,1,0,"","","","","","","","Power Phial",0,"","","Critical Draw",1,"Critical Status",1
50,"SlashAxe_017","Lala Barina Tree","Barina Hache IV",1,14000,9,"Switch Axe",7,630,180,0.15,0,"Paralysis",170,"","",3,2,0,"","","","","","","","Power Phial",0,"","","Critical Draw",2,"Critical Status",1
51,"SlashAxe_018","Lala Barina Tree","Lala Selenocosmi",2,20000,9,"Switch Axe",8,700,200,0.15,0,"Paralysis",200,"","",3,2,1,"","","","","","","","Power Phial",0,"","","Critical Draw",2,"Critical Status",1
52,"SlashAxe_050","Yian Kut-Ku Tree","Beak Axe I",13,4000,9,"Switch Axe",5,630,180,0,0,"Fire",260,"","",2,1,0,"","","","","","","","Element Phial",0,"","","Power Prolonger",2,"",""
53,"SlashAxe_051","Yian Kut-Ku Tree","Beak Axe II",13,14000,9,"Switch Axe",7,735,210,0,0,"Fire",320,"","",3,2,0,"","","","","","","","Element Phial",0,"","","Power Prolonger",3,"",""
54,"SlashAxe_052","Yian Kut-Ku Tree","Sawbill Axe",13,20000,9,"Switch Axe",8,770,220,0,0,"Fire",350,"","",3,2,1,"","","","","","","","Element Phial",0,"","","Power Prolonger",3,"",""
55,"SlashAxe_056","G. Fulgur Tree","Morphing Fulgur I",100002,10000,9,"Switch Axe",6,630,180,0.15,0,"Thunder",210,"","",2,1,0,"","","","","","","","Element Phial",0,"","","Critical Element",3,"",""
56,"SlashAxe_057","G. Fulgur Tree","Fulgurswitch Guardiana",100002,20000,9,"Switch Axe",8,735,210,0.15,0,"Thunder",250,"","",3,2,1,"","","","","","","","Element Phial",0,"","","Critical Element",3,"",""
57,"SlashAxe_053","Rathian Tree","Dragonmaiden Axe I",7,5000,9,"Switch Axe",5,560,160,0.15,0,"Poison",120,"","",2,1,0,"","","","","","","","Element Phial",0,"","","Critical Status",2,"Poison Duration Up",1
58,"SlashAxe_054","Rathian Tree","Dragonmaiden Axe II",7,14000,9,"Switch Axe",7,665,190,0.15,0,"Poison",150,"","",3,2,0,"","","","","","","","Element Phial",0,"","","Critical Status",3,"Poison Duration Up",1
59,"SlashAxe_055","Rathian Tree","Gríðr's Landmaker",7,20000,9,"Switch Axe",8,735,210,0.15,0,"Poison",180,"","",3,2,1,"","","","","","","","Element Phial",0,"","","Critical Status",3,"Poison Duration Up",1
60,"SlashAxe_060","Rathalos Tree","Rath Flamesplitter I",8,10000,9,"Switch Axe",6,630,180,0.1,0,"Fire",210,"","",2,1,0,"","","","","","","","Power Phial",0,"","","Critical Boost",3,"",""
61,"SlashAxe_061","Rathalos Tree","Rath Blaze Splitter",8,20000,9,"Switch Axe",8,700,200,0.1,0,"Fire",250,"","",3,2,1,"","","","","","","","Power Phial",0,"","","Critical Boost",3,"",""
62,"SlashAxe_062","Gore Magala Tree","Eisenleib I",9,14000,9,"Switch Axe",7,630,180,0.2,0,"Dragon",160,"","",3,2,0,"","","","","","","","Power Phial",0,"","","Critical Element",3,"",""
63,"SlashAxe_063","Gore Magala Tree","Eisengeist",9,20000,9,"Switch Axe",8,700,200,0.2,0,"Dragon",200,"","",3,2,1,"","","","","","","","Power Phial",0,"","","Critical Element",3,"",""
100,"SlashAxe_065","","Artian Saw I",100003,40,9,"Switch Axe",6,595,170,0.05,0,"-",220,"","",2,2,2,"","","","","","","","Dragon Phial",120,"","","","","",""
101,"SlashAxe_066","","Artian Saw II",100003,100,9,"Switch Axe",7,630,180,0.05,0,"-",220,"","",2,2,2,"","","","","","","","Dragon Phial",120,"","","","","",""
102,"SlashAxe_067","","Mundus Altus",100003,200,9,"Switch Axe",8,665,190,0.05,0,"-",260,"","",3,3,3,"","","","","","","","Dragon Phial",220,"","","","","",""
0,"ChargeAxe_000","Expedition Tree","Hope Strongarm I",2,200,10,"Charge Blade",1,324,90,0,0,"-",0,"","",0,0,0,"","","","","","","","","","Impact Phial","","","","",""
1,"ChargeAxe_001","Expedition Tree","Hope Strongarm II",2,500,10,"Charge Blade",1,360,100,0,0,"-",0,"","",0,0,0,"","","","","","","","","","Impact Phial","","Speed Sharpening",1,"",""
2,"ChargeAxe_002","Expedition Tree","Hope Strongarm III",2,1500,10,"Charge Blade",3,468,130,0,0,"-",0,"","",0,0,0,"","","","","","","","","","Impact Phial","","Speed Sharpening",1,"Critical Eye",1
3,"ChargeAxe_003","Expedition Tree","Hope Strongarm IV",2,4000,10,"Charge Blade",5,576,160,0,0,"-",0,"","",2,1,0,"","","","","","","","","","Impact Phial","","Speed Sharpening",2,"Critical Eye",1
4,"ChargeAxe_004","Expedition Tree","Hope Strongarm V",2,14000,10,"Charge Blade",7,684,190,0,0,"-",0,"","",3,2,0,"","","","","","","","","","Impact Phial","","Speed Sharpening",2,"Critical Eye",1
5,"ChargeAxe_073","Expedition Tree","Esperanza Strongarm",2,20000,10,"Charge Blade",8,756,210,0,0,"-",0,"","",3,2,1,"","","","","","","","","","Impact Phial","","Speed Sharpening",2,"Critical Eye",2
6,"ChargeAxe_046","G. Rathalos Tree","Albirath Blade I",100000,2600,10,"Charge Blade",4,576,160,0.15,0,"Fire",160,"","",1,0,0,"","","","","","","","","","Impact Phial","","Master's Touch",1,"Critical Element",1
7,"ChargeAxe_047","G. Rathalos Tree","Albirath Blade II",100000,10000,10,"Charge Blade",6,648,180,0.15,0,"Fire",210,"","",2,1,0,"","","","","","","","","","Impact Phial","","Master's Touch",1,"Critical Element",1
8,"ChargeAxe_048","G. Rathalos Tree","Guardian Albathos",100000,20000,10,"Charge Blade",8,792,220,0.15,0,"Fire",250,"","",3,2,1,"","","","","","","","","","Impact Phial","","Master's Touch",1,"Critical Element",1
9,"ChargeAxe_010","Ore Tree","Hyperguard I",10000,800,10,"Charge Blade",2,432,120,0,0,"-",0,"","",0,0,0,"","","","","","","","","","Impact Phial","","Rapid Morph",1,"",""
10,"ChargeAxe_011","Ore Tree","Hyperguard II",10000,2600,10,"Charge Blade",4,576,160,0,0,"-",0,"","",1,0,0,"","","","","","","","","","Impact Phial","","Rapid Morph",2,"",""
11,"ChargeAxe_012","Ore Tree","Hyperguard III",10000,10000,10,"Charge Blade",6,684,190,0,0,"-",0,"","",2,1,0,"","","","","","","","","","Impact Phial","","Rapid Morph",3,"",""
12,"ChargeAxe_013","Ore Tree","Regas Hyper",10000,20000,10,"Charge Blade",8,792,220,0,0,"-",0,"","",3,2,1,"","","","","","","","","","Impact Phial","","Rapid Morph",3,"",""
13,"ChargeAxe_027","Rompopolo Tree","Rompo Shielder I",6,1500,10,"Charge Blade",3,504,140,0,0,"Poison",150,"","",0,0,0,"","","","","","","","","","Impact Phial","","Guard Up",2,"",""
14,"ChargeAxe_028","Rompopolo Tree","Rompo Shielder II",6,4000,10,"Charge Blade",5,612,170,0,0,"Poison",190,"","",2,1,0,"","","","","","","","","","Impact Phial","","Guard Up",2,"",""
15,"ChargeAxe_029","Rompopolo Tree","Rompo Shielder III",6,14000,10,"Charge Blade",7,720,200,0,0,"Poison",220,"","",3,2,0,"","","","","","","","","","Impact Phial","","Guard Up",3,"",""
16,"ChargeAxe_030","Rompopolo Tree","Rompo Dendrotox",6,20000,10,"Charge Blade",8,792,220,0,0,"Poison",250,"","",3,2,1,"","","","","","","","","","Impact Phial","","Guard Up",3,"",""
17,"ChargeAxe_049","G. Ebony Tree","Chthonian Flame I",100001,2600,10,"Charge Blade",4,504,140,0.1,0,"Dragon",260,"","",1,0,0,"","","","","","","","","","Element Phial","","Offensive Guard",2,"",""
18,"ChargeAxe_050","G. Ebony Tree","Chthonian Flame II",100001,10000,10,"Charge Blade",6,612,170,0.1,0,"Dragon",310,"","",2,1,0,"","","","","","","","","","Element Phial","","Offensive Guard",3,"",""
19,"ChargeAxe_051","G. Ebony Tree","Bequeathed Enmity",100001,20000,10,"Charge Blade",8,756,210,0.1,0,"Dragon",350,"","",3,2,1,"","","","","","","","","","Element Phial","","Offensive Guard",3,"",""
20,"ChargeAxe_031","Rey Dau Tree","Rey Astrapi I",7,2000,10,"Charge Blade",3,504,140,0,0,"Thunder",150,"","",0,0,0,"","","","","","","","","","Element Phial","","Focus",1,"Load Shells",1
21,"ChargeAxe_032","Rey Dau Tree","Rey Astrapi II",7,4000,10,"Charge Blade",5,612,170,0,0,"Thunder",190,"","",2,1,0,"","","","","","","","","","Element Phial","","Focus",1,"Load Shells",1
22,"ChargeAxe_033","Rey Dau Tree","Rey Astrapi III",7,14000,10,"Charge Blade",7,720,200,0,0,"Thunder",220,"","",3,2,0,"","","","","","","","","","Element Phial","","Focus",2,"Load Shells",1
23,"ChargeAxe_034","Rey Dau Tree","Astrapi Clairaxe",7,20000,10,"Charge Blade",8,792,220,0,0,"Thunder",250,"","",3,2,1,"","","","","","","","","","Element Phial","","Focus",2,"Load Shells",1
24,"ChargeAxe_014","Chatacabra Tree","Chata Strongarm I",0,500,10,"Charge Blade",1,396,110,0,15,"-",0,"","",0,0,0,"","","","","","","","","","Impact Phial","","Guard",1,"",""
25,"ChargeAxe_015","Chatacabra Tree","Chata Strongarm II",0,1500,10,"Charge Blade",3,540,150,0,15,"-",0,"","",0,0,0,"","","","","","","","","","Impact Phial","","Guard",1,"Artillery",1
26,"ChargeAxe_016","Chatacabra Tree","Chata Strongarm III",0,4000,10,"Charge Blade",5,648,180,0,15,"-",0,"","",2,1,0,"","","","","","","","","","Impact Phial","","Guard",2,"Artillery",1
27,"ChargeAxe_017","Chatacabra Tree","Chata Strongarm IV",0,14000,10,"Charge Blade",7,720,200,0,15,"-",0,"","",3,2,0,"","","","","","","","","","Impact Phial","","Guard",2,"Artillery",1
28,"ChargeAxe_074","Chatacabra Tree","Shrouded Kutharja",1,20000,10,"Charge Blade",8,792,220,0,15,"-",0,"","",3,2,1,"","","","","","","","","","Impact Phial","","Guard",3,"Artillery",1
29,"ChargeAxe_052","G. Arkveld Tree","G. Veldian Labrys I",20,2600,10,"Charge Blade",4,612,170,-0.1,0,"Dragon",140,"","",1,1,0,"","","","","","","","","","Impact Phial","","Guard",2,"",""
30,"ChargeAxe_053","G. Arkveld Tree","G. Veldian Labrys II",20,10000,10,"Charge Blade",6,756,210,-0.1,0,"Dragon",170,"","",2,2,0,"","","","","","","","","","Impact Phial","","Guard",2,"",""
31,"ChargeAxe_054","G. Arkveld Tree","G. Abiding Gawain",20,20000,10,"Charge Blade",8,864,240,-0.1,0,"Dragon",200,"","",3,3,1,"","","","","","","","","","Impact Phial","","Guard",2,"",""
32,"ChargeAxe_069","Arkveld Tree","Veldian Labrys I",23,14000,10,"Charge Blade",7,720,200,0,0,"Dragon",320,"","",3,2,0,"","","","","","","","","","Impact Phial","","Guard",3,"",""
33,"ChargeAxe_075","Arkveld Tree","Abiding Gawain",23,20000,10,"Charge Blade",8,792,220,0,0,"Dragon",350,"","",3,2,1,"","","","","","","","","","Impact Phial","","Guard",3,"",""
34,"ChargeAxe_005","Bone Tree","Bone Strongarm I",10003,500,10,"Charge Blade",1,396,110,0,0,"-",0,"","",0,0,0,"","","","","","","","","","Impact Phial","","Load Shells",1,"",""
35,"ChargeAxe_006","Bone Tree","Bone Strongarm II",10003,800,10,"Charge Blade",2,468,130,0,0,"-",0,"","",0,0,0,"","","","","","","","","","Impact Phial","","Load Shells",1,"Attack Boost",1
36,"ChargeAxe_007","Bone Tree","Bone Strongarm III",10003,2600,10,"Charge Blade",4,612,170,0,0,"-",0,"","",1,0,0,"","","","","","","","","","Impact Phial","","Load Shells",2,"Attack Boost",1
37,"ChargeAxe_008","Bone Tree","Bone Strongarm IV",10003,10000,10,"Charge Blade",6,720,200,0,0,"-",0,"","",2,1,0,"","","","","","","","","","Impact Phial","","Load Shells",2,"Attack Boost",1
38,"ChargeAxe_009","Bone Tree","Hard Bone Strongarm",10003,20000,10,"Charge Blade",8,828,230,0,0,"-",0,"","",3,2,1,"","","","","","","","","","Impact Phial","","Load Shells",2,"Attack Boost",2
39,"ChargeAxe_039","Hirabami Tree","Windthrash Charger I",12,1500,10,"Charge Blade",3,504,140,0,0,"Ice",150,"","",0,0,0,"","","","","","","","","","Element Phial","","Focus",2,"Airborne",1
40,"ChargeAxe_040","Hirabami Tree","Windthrash Charger II",12,5000,10,"Charge Blade",5,612,170,0,0,"Ice",190,"","",2,1,0,"","","","","","","","","","Element Phial","","Focus",2,"Airborne",1
41,"ChargeAxe_041","Hirabami Tree","Windthrash Charger III",12,14000,10,"Charge Blade",7,720,200,0,0,"Ice",220,"","",3,2,0,"","","","","","","","","","Element Phial","","Focus",3,"Airborne",1
42,"ChargeAxe_042","Hirabami Tree","Windthrash Tamebami",12,20000,10,"Charge Blade",8,792,220,0,0,"Ice",250,"","",3,2,1,"","","","","","","","","","Element Phial","","Focus",3,"Airborne",1
43,"ChargeAxe_043","Nu Udra Tree","Nu Pweza I",13,2600,10,"Charge Blade",4,612,170,-0.15,0,"Fire",150,"","",1,0,0,"","","","","","","","","","Element Phial","","Rapid Morph",2,"",""
44,"ChargeAxe_044","Nu Udra Tree","Nu Pweza II",13,14000,10,"Charge Blade",7,756,210,-0.15,0,"Fire",220,"","",3,2,0,"","","","","","","","","","Element Phial","","Rapid Morph",3,"",""
45,"ChargeAxe_045","Nu Udra Tree","Abaddonian Pweza",13,20000,10,"Charge Blade",8,828,230,-0.15,0,"Fire",250,"","",3,2,1,"","","","","","","","","","Element Phial","","Rapid Morph",3,"",""
46,"ChargeAxe_023","Uth Duna Tree","Uth Valeroje I",5,2000,10,"Charge Blade",3,576,160,-0.15,0,"Water",200,"","",0,0,0,"","","","","","","","","","Element Phial","","Power Prolonger",2,"",""
47,"ChargeAxe_024","Uth Duna Tree","Uth Valeroje II",5,4000,10,"Charge Blade",5,684,190,-0.15,0,"Water",260,"","",2,1,0,"","","","","","","","","","Element Phial","","Power Prolonger",2,"",""
48,"ChargeAxe_025","Uth Duna Tree","Uth Valeroje III",5,14000,10,"Charge Blade",7,792,220,-0.15,0,"Water",320,"","",3,2,0,"","","","","","","","","","Element Phial","","Power Prolonger",3,"",""
49,"ChargeAxe_026","Uth Duna Tree","Valeroje-of-the-Waves",5,20000,10,"Charge Blade",8,864,240,-0.15,0,"Water",350,"","",3,2,1,"","","","","","","","","","Element Phial","","Power Prolonger",3,"",""
50,"ChargeAxe_018","Lala Barina Tree","Barina Bouclier I",3,500,10,"Charge Blade",1,360,100,0.1,0,"Paralysis",100,"","",0,0,0,"","","","","","","","","","Impact Phial","","Critical Draw",1,"",""
51,"ChargeAxe_019","Lala Barina Tree","Barina Bouclier II",3,1500,10,"Charge Blade",3,432,120,0.1,0,"Paralysis",130,"","",0,0,0,"","","","","","","","","","Impact Phial","","Critical Draw",1,"Critical Status",1
52,"ChargeAxe_020","Lala Barina Tree","Barina Bouclier III",3,4000,10,"Charge Blade",5,540,150,0.15,0,"Paralysis",180,"","",2,1,0,"","","","","","","","","","Impact Phial","","Critical Draw",1,"Critical Status",1
53,"ChargeAxe_021","Lala Barina Tree","Barina Bouclier IV",3,14000,10,"Charge Blade",7,648,180,0.15,0,"Paralysis",210,"","",3,2,0,"","","","","","","","","","Impact Phial","","Critical Draw",2,"Critical Status",1
54,"ChargeAxe_022","Lala Barina Tree","Lala Eumenophor",4,20000,10,"Charge Blade",8,720,200,0.15,0,"Paralysis",250,"","",3,2,1,"","","","","","","","","","Impact Phial","","Critical Draw",2,"Critical Status",1
55,"ChargeAxe_035","Nerscylla Tree","Arachnoscale I",11,1500,10,"Charge Blade",3,432,120,0.1,0,"Sleep",130,"","",0,0,0,"","","","","","","","","","Impact Phial","","Offensive Guard",1,"Guard",1
56,"ChargeAxe_036","Nerscylla Tree","Arachnoscale II",11,5000,10,"Charge Blade",5,540,150,0.15,0,"Sleep",180,"","",2,1,0,"","","","","","","","","","Impact Phial","","Offensive Guard",1,"Guard",1
57,"ChargeAxe_037","Nerscylla Tree","Arachnoscale III",11,14000,10,"Charge Blade",7,648,180,0.15,0,"Sleep",220,"","",3,2,0,"","","","","","","","","","Impact Phial","","Offensive Guard",2,"Guard",1
58,"ChargeAxe_038","Nerscylla Tree","Arachnoscythe",11,20000,10,"Charge Blade",8,720,200,0.15,0,"Sleep",250,"","",3,2,1,"","","","","","","","","","Impact Phial","","Offensive Guard",2,"Guard",1
59,"ChargeAxe_060","Rathian Tree","Dear Lutemis I",8,5000,10,"Charge Blade",5,576,160,0.15,0,"Poison",140,"","",2,1,0,"","","","","","","","","","Impact Phial","","Critical Status",2,"Poison Duration Up",1
60,"ChargeAxe_061","Rathian Tree","Dear Lutemis II",8,14000,10,"Charge Blade",7,684,190,0.15,0,"Poison",170,"","",3,2,0,"","","","","","","","","","Impact Phial","","Critical Status",3,"Poison Duration Up",1
61,"ChargeAxe_062","Rathian Tree","Dear Lutemia",8,20000,10,"Charge Blade",8,756,210,0.15,0,"Poison",200,"","",3,2,1,"","","","","","","","","","Impact Phial","","Critical Status",3,"Poison Duration Up",1
62,"ChargeAxe_065","Rathalos Tree","Axelion Blade I",9,10000,10,"Charge Blade",6,684,190,0.1,0,"Fire",290,"","",2,1,0,"","","","","","","","","","Element Phial","","Critical Boost",3,"",""
63,"ChargeAxe_066","Rathalos Tree","Bardichion Blade",9,20000,10,"Charge Blade",8,756,210,0.1,0,"Fire",350,"","",3,2,1,"","","","","","","","","","Element Phial","","Critical Boost",3,"",""
64,"ChargeAxe_067","Gore Magala Tree","Elendskraft I",10,14000,10,"Charge Blade",7,648,180,0.2,0,"Dragon",220,"","",3,2,0,"","","","","","","","","","Impact Phial","","Critical Element",3,"",""
65,"ChargeAxe_068","Gore Magala Tree","Leidenskraft",10,20000,10,"Charge Blade",8,756,210,0.2,0,"Dragon",250,"","",3,2,1,"","","","","","","","","","Impact Phial","","Critical Element",3,"",""
66,"ChargeAxe_057","Gypceros Tree","Poison Blade I",16,4000,10,"Charge Blade",5,648,180,0,0,"Poison",260,"","",2,1,0,"","","","","","","","","","Impact Phial","","Punishing Draw",2,"Critical Draw",1
67,"ChargeAxe_058","Gypceros Tree","Poison Blade II",16,10000,10,"Charge Blade",6,720,200,0,0,"Poison",290,"","",2,1,0,"","","","","","","","","","Impact Phial","","Punishing Draw",2,"Critical Draw",2
68,"ChargeAxe_059","Gypceros Tree","Venom's Kiss",16,20000,10,"Charge Blade",8,828,230,0,0,"Poison",350,"","",3,2,1,"","","","","","","","","","Impact Phial","","Punishing Draw",3,"Critical Draw",2
100,"ChargeAxe_070","","Artian Defender I",100002,40,10,"Charge Blade",6,612,170,0.05,0,"-",230,"","",2,2,2,"","","","","","","","","","Impact Phial","","","","",""
101,"ChargeAxe_071","","Artian Defender II",100002,100,10,"Charge Blade",7,648,180,0.05,0,"-",230,"","",2,2,2,"","","","","","","","","","Impact Phial","","","","",""
102,"ChargeAxe_072","","Chrono Gear",100002,200,10,"Charge Blade",8,684,190,0.05,0,"-",270,"","",3,3,3,"","","","","","","","","","Impact Phial","","","","",""
0,"Rod_000","Expedition Tree","Hope Glaive I",2,200,11,"Insect Glaive",1,279,90,0,0,"-",0,"","",0,0,0,"","","","","","","","","","",1,"","","",""
1,"Rod_001","Expedition Tree","Hope Glaive II",2,500,11,"Insect Glaive",1,310,100,0,0,"-",0,"","",0,0,0,"","","","","","","","","","",1,"Speed Sharpening",1,"",""
2,"Rod_002","Expedition Tree","Hope Glaive III",2,1500,11,"Insect Glaive",3,403,130,0,0,"-",0,"","",0,0,0,"","","","","","","","","","",3,"Speed Sharpening",1,"Critical Eye",1
3,"Rod_003","Expedition Tree","Hope Glaive IV",2,4000,11,"Insect Glaive",5,496,160,0,0,"-",0,"","",2,1,0,"","","","","","","","","","",5,"Speed Sharpening",2,"Critical Eye",1
4,"Rod_004","Expedition Tree","Hope Glaive V",2,14000,11,"Insect Glaive",7,589,190,0,0,"-",0,"","",3,2,0,"","","","","","","","","","",7,"Speed Sharpening",2,"Critical Eye",1
5,"Rod_076","Expedition Tree","Esperanza Glaive",2,20000,11,"Insect Glaive",8,651,210,0,0,"-",0,"","",3,2,1,"","","","","","","","","","",8,"Speed Sharpening",2,"Critical Eye",2
6,"Rod_039","G. Rathalos Tree","Guardian Rathmaul I",100000,2600,11,"Insect Glaive",4,496,160,0.15,0,"Fire",120,"","",1,0,0,"","","","","","","","","","",4,"Master's Touch",1,"Critical Element",1
7,"Rod_040","G. Rathalos Tree","Guardian Rathmaul II",100000,10000,11,"Insect Glaive",6,558,180,0.15,0,"Fire",170,"","",2,1,0,"","","","","","","","","","",6,"Master's Touch",1,"Critical Element",1
8,"Rod_041","G. Rathalos Tree","Alabaster Rathmaul",100000,20000,11,"Insect Glaive",8,651,210,0.15,0,"Fire",200,"","",3,2,1,"","","","","","","","","","",8,"Master's Touch",1,"Critical Element",1
9,"Rod_010","Ore Tree","Iron Gale I",10001,800,11,"Insect Glaive",2,372,120,0,0,"-",0,"","",0,0,0,"","","","","","","","","","",2,"Critical Draw",1,"",""
10,"Rod_011","Ore Tree","Iron Gale II",10001,2600,11,"Insect Glaive",4,496,160,0,0,"-",0,"","",1,1,0,"","","","","","","","","","",4,"Critical Draw",2,"",""
11,"Rod_012","Ore Tree","Iron Gale III",10001,10000,11,"Insect Glaive",6,589,190,0,0,"-",0,"","",2,2,0,"","","","","","","","","","",6,"Critical Draw",2,"",""
12,"Rod_013","Ore Tree","Chrome Gale",10001,20000,11,"Insect Glaive",8,682,220,0,0,"-",0,"","",3,3,1,"","","","","","","","","","",8,"Critical Draw",3,"",""
13,"Rod_042","Jin Dahaad Tree","Jin Dhachhad",20,14000,11,"Insect Glaive",7,589,190,0,0,"Ice",320,"","",3,2,0,"","","","","","","","","","",7,"Power Prolonger",3,"",""
14,"Rod_043","Jin Dahaad Tree","Precipice Geumgel",20,20000,11,"Insect Glaive",8,651,210,0,0,"Ice",350,"","",3,2,1,"","","","","","","","","","",8,"Power Prolonger",3,"",""
15,"Rod_046","G. Ebony Tree","Chthonian Vajra I",100001,2600,11,"Insect Glaive",4,434,140,0.1,0,"Dragon",160,"","",1,0,0,"","","","","","","","","","",4,"Focus",2,"",""
16,"Rod_047","G. Ebony Tree","Chthonian Vajra II",100001,10000,11,"Insect Glaive",6,527,170,0.1,0,"Dragon",210,"","",2,1,0,"","","","","","","","","","",6,"Focus",3,"",""
17,"Rod_048","G. Ebony Tree","Bequeathed Testament",100001,20000,11,"Insect Glaive",8,651,210,0.1,0,"Dragon",250,"","",3,2,1,"","","","","","","","","","",8,"Focus",3,"",""
18,"Rod_023","Balahara Tree","Balahara Glaive I",5,800,11,"Insect Glaive",2,341,110,0.1,0,"Water",100,"","",0,0,0,"","","","","","","","","","",2,"Power Prolonger",1,"",""
19,"Rod_024","Balahara Tree","Balahara Glaive II",5,2600,11,"Insect Glaive",4,465,150,0.1,0,"Water",120,"","",1,0,0,"","","","","","","","","","",4,"Power Prolonger",2,"",""
20,"Rod_025","Balahara Tree","Balahara Glaive III",5,5000,11,"Insect Glaive",5,496,160,0.1,0,"Water",150,"","",2,1,0,"","","","","","","","","","",5,"Power Prolonger",2,"",""
21,"Rod_026","Balahara Tree","Balahara Glaive IV",5,14000,11,"Insect Glaive",7,589,190,0.1,0,"Water",170,"","",3,2,0,"","","","","","","","","","",7,"Power Prolonger",3,"",""
22,"Rod_027","Balahara Tree","Sandsea Uchaltiya",6,20000,11,"Insect Glaive",8,651,210,0.1,0,"Water",200,"","",3,2,1,"","","","","","","","","","",8,"Power Prolonger",3,"",""
